Score	Summary
0.4285714285714286	Ранее источники Reuters сообщили о планах Рима «временно национализировать» НПЗ ЛУКОЙЛа, если будут введены санкции в отношении нефти из России. В офисе министра промышленности сообщили, что такого вопроса нет в повестке
-0.5714285714285714	По данным индийских органов по борьбе с финансовыми преступлениями, местное подразделение Xiaomi по указанию материнской компании переводило деньги трем иностранным предприятиям под видом роялти. В Xiaomi платежи назвали законными
-0.0714285714285714	Власти Германии предлагают кредиты потенциальным покупателям Gazprom Germania, узнал Bloomberg. Берлин пытается найти альтернативу национализации компании, в Москве ранее такую идею назвали неприемлемой
0.1304347826086956	Владимир Литвиненко передал 20,60% доли в акционерном капитале ФосАгро жене Татьяне Литвиненко, сообщается на сайте компании.
0.4054054054054054	Владимир Литвиненко передал 20,60% доли в акционерном капитале ФосАгро жене Татьяне Литвиненко, сообщается на сайте компании.
-0.7777777777777777	В прошлом году на Россию пришлось чуть более 3% от общего объема продаж Coty. Компания была основана в 1904 году, она владеет брендами косметики, средств по уходу за кожей и парфюмерии
0.5862068965517242	Холдинг VK рассматривает возможность продажи своего игрового подразделения MY.Games, которое сейчас приносит ему треть выручки, рассказали источники “Ъ”. Сделка может носить формальный характер: VK передаст партнеру лицензии на продажи своих игр, а саму разработку оставит в России. Это позволит холдингу сохранить зарубежные рынки и доступ к западным технологиям, нарушенный санкциями.
-0.5757575757575757	Первая европейская компания решила разорвать специальный инвестконтракт (СПИК) с РФ после начала военного конфликта на Украине. Датская Vestas начала соответствующие переговоры с Минпромторгом и планирует к августу закрыть завод по производству лопастей для ветроэлектростанций (ВЭС) в Ульяновске. Уход Vestas ставит под вопрос проекты ВЭС «Фортума» на 250 МВт: по мнению аналитиков, найти нового поставщика в короткие сроки практически невозможно.
-0.5483870967741935	Маск покупает социальную сеть за $44 млрд. Сделка должна быть закрыта до 24 октября этого года
-0.2571428571428571	Ремонт смартфонов, который прежде осуществляли в день обращения, теперь может занять неделю. В основном нехватка затронула экраны и аккумуляторы
-0.75	В работе сервисов «Яндекс Go» и Uber Russia произошел сбой.
0.6000000000000001	После новостей о докапитализации на 107 млрд руб. акции «Аэрофлота» сначала подорожали более чем на 8%, но потом немного откатились
-0.6000000000000001	В офисы «Газпрома» с обысками пришли представители антимонопольного регулятора Евросоюза, сообщают Reuters и Bloomberg со ссылкой на источники.
-0.3125	«Газпром» заявлял объем поставок 800 ГВт/, но позже сообщил снизил его до 530 ГВт/ч, сообщил немецкий регулятор. 21 июля «Северный поток» возобновит работу после планового ремонта. Турбину от Канады «Газпром» пока не получил
-0.2857142857142857	По словам главы Ассоциации производителей бумаги Баварии, из-за дефицита газа и дорогой электроэнергии немцы рискуют столкнуться с дефицитом привычных бумажных изделий уже в ближайшие месяцы
-0.6000000000000001	Эксперты сообщили о новой утечке данных в СДЭК, которая могла коснуться 25 млн пользователей и 30 тыс. контрагентов. Несмотря на планы властей ужесточить ответственность за такие инциденты, совсем прекратить их не получится
-0.393939393939394	Причиной стала задержка раскрытия Маском своей доли в Twitter. Инвесторы должны уведомлять SEC о приобретении 5% акций в течение 10 дней, однако бизнесмен раскрыл долю в Twitter позднее, и тогда она уже превышала 9%
0.8	Петр I изображен выходящим из бушующих волн и поддерживающим двух обессиливших матросов. Высота памятника составляет семь метров
-0.7619047619047619	Два человека, в том числе топ-менеджер VK Владимир Габриелян, пропали в результате опрокидывания вездеходов вблизи села Шойна в Ненецком автономном округе (НАО).
-0.2682926829268293	В пресс-службе компании указали, что экспортеры СПГ освобождены от обязанности продавать валютную выручку, другие решения пока не рассматриваются
-0.5294117647058822	В пресс-службе компании указали, что экспортеры СПГ освобождены от обязанности продавать валютную выручку, другие решения пока не рассматриваются
0.3333333333333333	Из-за курсовых колебаний выплаты по НДПИ растут, что не позволяет нефтегазовым компаниям фиксировать цены для внутренних потребителей на докризисном уровне, говорится в письме главы НОВАТЭКа Леонида Михельсона
-0.92	В квартире на западе Москвы обнаружили три тела. Погибли бывший вице-президент Газпромбанка Владислав Аваев, его жена и дочь
-0.7333333333333334	Полубояринов арендует земельный участок в Паланге, а его жена и сын владеют недвижимостью на нем, подтвердили власти Литвы
-1.0	Тело гендиректора и учредителя компании-подрядчика «Газпрома» обнаружили в бассейне возле дома в коттеджном поселке в Лениградской области, у него огнестрельное ранение головы
-0.3548387096774193	Пресс-секретарь президента выразил сомнение, что в западных соцсетях возможна «полноформатная, свободная палитра разных точек зрения». Ранее Илон Маск купил Twitter, пообещав вернуть в него свободу слова
-1.0	Тела бывшего зампредседателя совета директоров НОВАТЭКа Протосени, его жены и дочери нашли в их доме в Испании, куда семья отправилась на пасхальные праздники. По предварительной версии, мужчина совершил самоубийство
0.2941176470588235	Им стала директор по правовым вопросам и корпоративным отношениям компании Жанна Седова, она сменит Стефана Мориса Звегинцова. «Энел Россия» — российская генерирующая компания, «дочка» итальянской Enel
0.2777777777777777	Топ-менеджер компании Кирилл Полоус пояснил, что на рынке возникает валютная конкуренция между поставками трубопроводного газа и СПГ, поэтому введение механизма для ее исключения приобретает все более важное значение
0.5263157894736843	Западные партнеры «Газпрома» не выполняют обязательства по обслуживанию компрессорной станции «Северного потока» «Портовая», заявил зампред правления компании Виталий Маркелов в эфире канала «Россия 24».
0.2352941176470588	Предыдущий гендиректор авиакомпании Михаил Полубояринов покинул свой пост после попадания под санкции ЕС. Источники РБК ранее называли Александровского в качестве основной кандидатуры на должность
-0.6190476190476191	Аналитики предположили, что, если страны G7 введут лимит цен на российскую нефть, в Москве ответят сокращением добычи: ее уменьшение на 5 млн б/с не нанесет большого ущерба российской экономике, но вызовет значительный рост цен
-0.6428571428571428	Лондон расширил санкции против трех российских авиаперевозчиков, запретив им продавать их неиспользованные слоты на взлет и посадку в британских аэропортах. В Британии считают, что Россия может получить от этого до £50 млн
0.4285714285714286	Власти Великобритании выдали попавшему под санкции Газпромбанку лицензию, которая позволяет проводить платежи банку и его «дочкам» в рамках контрактов на поставку газа в Евросоюз, свидетельствуют данные на сайте Управления по осуществлению финансовых санкций страны (OFSI).
-0.8181818181818181	Московский кредитный банк попал под санкции Великобритании впервые, в отношении Сбербанка ужесточены ограничения.
-0.0285714285714285	Правительство Болгарии не уточнило, по какой схеме будет рассчитываться стоимость газа при покупке у США, и сколько она будет составлять. В конце апреля «Газпром» остановил поставки в Болгарию из-за неоплаты в рублях
0.4358974358974359	Правительство Болгарии не уточнило, по какой схеме будет рассчитываться стоимость газа при покупке у США и сколько она будет составлять. В конце апреля «Газпром» остановил поставки в Болгарию из-за неоплаты в рублях
0.05	Илон Маск поинтересовался у пользователей Twitter, стоит ли сделать из штаб-квартиры компании приют для бездомных, поскольку «никто все равно [туда] не ходит». Предложение одобрил основатель Amazon
0.6666666666666667	По данным банков, доля платежей по картам «Мир» в России выросла, отвоевав позиции у Visa и Mastercard. После ухода западных систем у всех карт теперь один оператор. Рост «Мира» эксперты объясняют эмоциями и оплатами через телефон
0.1063829787234043	Московский кредитный банк первым из подсанкционных банков воспользовался правом ограничения информации в ЕГРЮЛ о первом лице, хотя имя как минимум исполняющего обязанности руководителя банка известно — Николай Каторжнов. Юристы указывают на уникальность примера, которому вряд ли в ближайшее время последуют другие кредитные организации.
0.5384615384615385	"Аналитики ""Финама"" сохраняют позитивный взгляд на перспективы бизнеса Capital One, несмотря на повышенные макроэкономические и другие риски. Хотя США формально скатились в рецессию, ситуация в экономике в целом остается неплохой и скорее говорит о реализации сценария ""мягкой посадки"". При этом во II полугодии ожидается улучшение экономических показателей в стране. И на этом фоне Capital One продолжит чувствовать себя относительно неплохо в финансовом плане. Целевая цена для акцийCapitalOneна июль 2023 г. составляет $136,6. Потенциал роста от текущего ценового уровня равен 26,8%, что соответствует рейтингу ""Покупать"". Capital Oneактивно инвестирует в развитие цифровых технологий и считается самым технологичным банком в Штатах. Его операционная инфраструктура практически полностью переведена на облачную платформу AWS, что позволило свести к минимуму использование традиционных дата-центров. Приложения Capital One в области цифрового банкинга считаются самыми продвинутыми в стране. Финансовый отчет Capital One за 2квартал 2022 г. был не самым оптимистичным.Чистая прибыль упала на 42,6% г/г, до $2 млрд, или $4,96 на акцию, и заметно не дотянула до средней оценки аналитиков Уолл-стрит, хотя выручка увеличилась на 11,6% г/г, до $8,2 млрд, и совпала с консенсус-прогнозом. Аналитики ""Финама""со сдержанным оптимизмом оцениваем долгосрочные перспективы Capital One, несмотря на заметно выросшие в последнее время макроэкономические и другие риски. Хотя ВВП Штатов в этом году сократился по итогам двух кварталов подряд, что соответствует формальному определению рецессии, ситуация в экономике, на наш взгляд, в целом остается неплохой и скорее говорит о реализации сценария ""мягкой посадки"". При этом во II полугодии ожидается улучшение экономических показателей в стране. И на этом фоне CapitalOne, мы рассчитываем, продолжит чувствовать себя относительно неплохо в финансовом плане. Capital One, учитывая эффективную бизнес-модель банка, устойчивый баланс, хорошие позиции в сегменте кредитных карт и потребительском банкинге, сможет пройти непростой 2022 год без значительных потрясений и продолжит показывать положительный финансовый результат в предстоящие годы. Бизнес Capital One, как и сектора в целом, сильно зависит от экономической и рыночной конъюнктуры.В случае ее дальнейшего существенного ухудшения можно ожидать снижения активности клиентов и спроса на продукты и услуги банка, возникновения убытков от переоценки инвестиционных портфелей, негативного влияния на показатели достаточности капитала."
-0.6428571428571428	Американский производитель алюминиевых полуфабрикатов Arconic объявил о планах продать свой завод в Самаре из-за конфликта на Украине. В результате сделки он может списать $500 млн
0.1176470588235294	Американский производитель бытовой техники простановил производство на двух своих заводах в Липецке в начале марта. Согласно соглашению с Arcelik, российские активы компании будут проданы менее чем за €220 млн
-0.6799999999999999	На состоявшемся на днях в Женеве крупнейшем часовом салоне мира Watches & Wonders несколько марок объявили, что приостанавливают закупки бриллиантов из российских алмазов. От них уже отказались такие известные бренды, как, например, Cartier и Tiffany & Co. Формально европейские санкции российского сырья не касаются и поставки не ограничены. Марки делают это сами в знак протеста, и, как опасаются эксперты, их примеру могут последовать другие участники рынка. Заменить российские алмазы непросто, и отказ от них вызовет рост цен, поставив одновременно под вопрос производственные планы АЛРОСА.
0.1538461538461538	Вагит Алекперов покинул совет директоров ЛУКОЙЛа и пост главы компании.
0.3333333333333333	По словам бывшего президента ЛУКОЙЛа, он ушел из компании, чтобы санкции против него не мешали ее развитию. Он останется в России и продолжит инвестировать в социальные проекты
-0.7272727272727273	Акционеры подали коллективный иск против стримингового сервиса Netflix компании, они обвиняют копанию в публикации вводящего в заблуждения отчета о замедлении роста числа подписчиков для мошенничества с ценными бумагами, сообщают Axios и Reuters.
-0.375	Акционеры также досрочно прекратили полномочия Вагита Алекперова на посту президента ЛУКОЙЛа
0.3170731707317073	Компания Сергея Солонина предложила выкупить ценные бумаги QIWI у иностранных акционеров компании по $2,2–2,7 за акцию. Торги ими на бирже NASDAQ были остановлены больше четырех месяцев назад, и акционеры лишились возможности их продать. К тому же присутствие в числе акционеров QIWI попавшего под санкции российского банка «ФК Открытие» является для них негативным фактором. Поэтому даже с учетом существенного дисконта к цене на Московской бирже такой исход для держателей акций может оказаться выгодным.
-0.935483870967742	Акции Twitter упали на 11% на фоне того, что глава Tesla и SpaceX Илон Маск отказался от сделки на покупку социальной сети за $44 млрд, передает телеканал CNBC.
-0.037037037037037	Адвокаты основателя Tesla и SpaceX Илона Маска подали в суд ходатайство, в котором призвали отклонить запрос Twitter о проведении ускоренного разбирательства по иску компании, сообщает Bloomberg.
-0.8378378378378379	Почти максимальное наказание в Гагаринском суде Москвы прокуратура потребовала для фигурантов уголовного дела о хищении средств компании «Аэрофлот» на сумму около 250 млн руб. Как утверждает обвинение, в договорах об оказании юридических услуг заместителем гендиректора «Аэрофлота» Владимиром Александровым и руководителем департамента Татьяной Давыдовой были установлены завышенные расценки на работу внешних адвокатов Дины Кибец и Александра Сливко. Прокуратура предложила каждого из обвиняемых приговорить к девяти годам колонии и оштрафовать на 1 млн руб. Кроме того, надзорное ведомство потребовало удовлетворить гражданский иск к подсудимым на сумму более 120 млн руб. Защита была шокирована предложением прокуратуры и намерена опровергнуть все доводы обвинения.
-0.5897435897435896	Суд заочно арестовал бывшего замглавы «Аэрофлота» Андрея Панова по делу о мошенничестве. Обвинения касаются заказа на разработку маркетинговой стратегии компании. Панов, уехавший из России, называет их политически мотивированными
-0.6744186046511629	Австрия может передать ПХГ Haidach, которым управляет «дочка» Gazprom Germania, другим компаниям, если «Газпром» откажется его заполнять, заявил канцлер, предложив действовать по принципу «используй или потеряешь»
0.2307692307692307	В Австрии заявили, что «Газпром» «систематически отказывается заполнять» крупнейшее газовое хранилище страны в Хайдахе. Его передадут другим энергетическим компаниям
-0.2727272727272727	Убытки компании OMV от прекращения участия в «Северном потоке — 2» превысили 1 млрд евро. Также компания потеря 658 млн евро от реклассификации других российских активов
-0.8571428571428572	Власти Австралии включили в санкционный список 13 российских юридических лиц, следует из документа, опубликованного на сайте правительства.
-0.7894736842105263	Под санкции Австралии попали 14 россиян, «ответственных за серьезную коррупцию», и еще 25 граждан России, которые, по мнению Канберры, причастны к смерти Сергея Магнитского
-0.6000000000000001	Под санкции Австралии попали 14 россиян, «ответственных за серьезную коррупцию», и еще 25 граждан России, которые, по мнению Канберры, причастны к смерти Сергея Магнитского
0.3636363636363636	Стать операторами рекламных данных, которые с осени должны передавать сведения обо всех кампаниях в Рунете, готовы «Яндекс», VK, Ozon, МТС, «ВымпелКом» и структура НМГ. Для площадок их услуги могут оказаться небесплатными
-0.3548387096774193	«Совкомфлот», один из мировых лидеров в сфере морских танкерных перевозок, планирует продать часть судов, сообщает компания.
-0.1304347826086956	«Совкомфлот», один из мировых лидеров в сфере морских танкерных перевозок, планирует продать часть судов, сообщает компания.
-0.7058823529411764	Российская экономика после начала боевых действий на Украине и ввода санкций оказалась в новой реальности, и мало кто из крупных российских бизнесменов решается комментировать ее состояние. Владелец НЛМК Владимир Лисин, с позицией которого ознакомился “Ъ”, называет ситуацию очень тяжелой и призывает правительство не ухудшать ее непродуманным регулированием.
-0.25	Покупателями «Воркутаугля» стали бизнесмен Роман Троценко и экс-глава инвесткомпании А1 Андрей Тясто. Перед сделкой Троценко согласился уступить Тясто контроль в их совместной компании
-0.6129032258064515	«Газпром» продолжил сокращать поставки газа в Европу по «Северному потоку»: с 16 июня они упадут еще на треть — до 67 млн кубометров в сутки. Компания объясняет это необходимостью ремонта газоперекачивающих агрегатов иностранного производства, который их поставщик — немецкая Siemens — не может своевременно обеспечить. Власти Германии связывают поведение «Газпрома» с политическими, а не технологическими причинами. Поток газа «Газпрома» в Европу в июне уже обвалился почти вдвое по сравнению с 2021 годом, и компания может побить антирекорд по объемам экспорта.
0.3181818181818182	Госкорпорация также предложила передать ей в доверительное управление акции «Ростелекома», которые сейчас принадлежат ВТБ и ВЭБ.РФ. По словам источника РБК, в правительстве пока не уверены в синергии от смены управления
0.8048780487804879	Как выяснил “Ъ”, «Ростелеком» выходит на рынок микроэлектроники, учредив с НПЦ «Элвис» совместное предприятие для производства мобильных процессоров «Скиф». Стороны не раскрывают детали проекта. Эксперты и участники рынка считают, что партнерство необходимо оператору для закрепления в сегменте компонентов для устройств интернета вещей, которые в дефиците не фоне санкций.
-0.5172413793103448	«Вымпелком» (бренд «Билайн») опроверг появившуюся в сети информацию об утечке данных абонентов домашнего интернета.
-0.4285714285714286	В сеть попали ФИО, телефоны, пароли и IP-адреса пользователей сервиса. По данным компании, эта утечка является продолжением предыдущей, когда неизвестные слили таблицу внутренних аккаунтов «Ростелекома»
-0.4399999999999999	В сеть попали ФИО, телефоны, пароли и IP-адреса пользователей сервиса. По данным компании, эта утечка является продолжением предыдущей, когда неизвестные «слили» таблицу внутренних аккаунтов «Ростелекома»
0.75	«Ростелеком» и «Национальная Медиа Группа» (НМГ) договорились объединить видеосервисы Wink и more.tv, говорится в пресс-релизе НМГ.
0.2121212121212121	Этот вопрос будет поднят на заседании в сентябре. В 2020 году сообщалось о возможном переходе, наоборот, ФСК ЕЭС под контроль главы «Россетей»
0.8	«Роснефть» открыла Мадачагское месторождение с запасами 82 млн тонн в Печорском море. Оно находится на Медынско-Варандейском участке в территориальном море, где бурение ведется с берега. Еще до введения санкций нефтекомпания пыталась привлечь туда CNPC, но безуспешно. Новые участки «Роснефти» могли бы дозагрузить Варандейский терминал, через который экспортируется нефть СП «Роснефти» и ЛУКОЙЛа с месторождений Требса и Титова.
-0.4666666666666666	Иск «Роснефти» поступил в суд 2 июня, ответчиком по нему выступает Forbes Media LLC — издатель американского Forbes
0.4545454545454546	VK будет использовать технологии «Яндекс.Новостей» и «Яндекс.Дзена», чтобы улучшить собственные рекомендательные сервисы, считают опрошенные “Ъ” участники рынка. «Дзен», в частности, может быть объединен с платформой «Пульс», на которой, по данным VK, уже размещаются 5 тыс. авторов. «Новости» же, вероятно, появятся во вкладке «Актуальное» приложения «ВКонтакте». Сделка могла стоить VK до 5 млрд руб., считают эксперты, причем холдингу придется тратить дополнительные средства, чтобы поддерживать трафик, поскольку своего эквивалента главной страницы «Яндекса» у VK нет.
-0.8461538461538463	Украина может летом обратиться в международный арбитраж из-за отказа «Газпрома» полностью оплачивать транзит.
-0.6774193548387097	В «Нафтогазе» не исключают новый суд с «Газпромом» по поводу платежей за транзит газа.
0.5	«Металлург» стал первым финалистом Кубка Гагарина. В пятом матче полуфинальной серии play-off Континентальной хоккейной лиги магнитогорцы одолели на своей площадке «Трактор» со счетом 2:1, забив победный гол на последних секундах основного времени.
0.7446808510638299	Ретейлер «Магнит» вышел на рынок Узбекистана с сетью магазинов формата «дрогери», в которых продаются товары для красоты и здоровья.
-0.696969696969697	Суд Европейского союза не удовлетворил иски московской кондитерской фабрики «Красный Октябрь», которая входит в холдинг «Объединенные кондитеры», против польской кондитерской фирме Spoldzielnia Pokoj.
-0.1333333333333333	«Ростех» попросил передать ему пакет государства в «Ростелекоме» в середине апреля. По словам источника «Коммерсанта», правительство отказало госкорпорации из-за опасений, что Минцифры лишилось бы рычагов влияния на компанию
-0.9310344827586208	Клиенты оператора экспресс-доставки СДЭК («СДЭК-Глобал») подали иск к компании из-за утечки персональных данных, пишет «Коммерсантъ» со ссылкой на коллективную претензию.
0.3636363636363636	В компании поясняют, что из-за сокращения объемов отгрузки мазута после введения санкций образовался избыток топлива в хранилищах. ЛУКОЙЛ предлагает перенаправить мазут в качестве топлива на ТЭЦ
-0.2413793103448276	Американская Baker Hughes решила отозвать сервисных и проектных инженеров с ряда СПГ-проектов в России, в том числе со строящегося НОВАТЭКом «Арктик СПГ-2», и остановить отгрузку оборудования
0.5652173913043479	Байсаров и Климов готовы инвестировать до 1,5 трлн руб. в развитие БАМа и Транссиба на условиях концессии. Путин поручил Мишустину и Минтрансу изучить предложения. РЖД считает, что траты превысят 2,5 трлн руб.
0.2857142857142857	Siemens Energy направила «Газпрому» выданную Канадой экспортную лицензию, пишет газета. Российская компания должна изменить отгрузочную документацию и прислать документы
-0.588235294117647	Kraft Heinz продаст заводы в Ставрополье и Иваново по производству детского питания, компания оценивает их вместе с локальными брендами в 2,5–3 млрд руб., пишет газета. В Kraft Heinz отказались комментировать «рыночные слухи»
-0.5	Несколько точек в разных городах России закрыл re: Store, в Санкт-Петербурге перестали работать четыре магазина iPort. Источник «Коммерсанта» объяснил закрытие низким спросом и дефицитом товаров
0.2173913043478261	МТС планировала продать свой башенный бизнес (23 тыс. сотовых вышек) в первой половине 2022 года, но сделку отложили на неопределенный срок. Портфель оценивался в 100 млрд руб.
-0.1891891891891892	Продавцы предлагают присоединиться к зарубежным семейным аккаунтам. Большинство объявлений эксперты называют мошенническими, пишет издание
0.5555555555555556	«Газпром шельфпроект» (бывшая «Аврора», связанная с Андреем Патрушевым) станет генподрядчиком «Газпрома» на море. По данным газеты, компания займется проектами НОВАТЭКа по бурению в акватории арктических морей
0.3103448275862068	Компания «Интеррос» объявила о покупке 35% в TCS Group у семьи Олега Тинькова.
0.6756756756756757	Компания PepsiCo в начале июня начнет отгрузки своих новых локальных лимонадов для России на смену Pepsi и Mirinda.
-0.8	В Польше около 500 железнодорожных цистерн с сжиженным нефтяным газом оказались в простое после введения санкций, под которые попали в том числе НОВАТЭК и Novatek Green Energy. Ранее в стране начались перебои с подачей газа
0.8888888888888888	«Газпром» уведомил итальянскую нефтегазовую компанию ENI об увеличении газовых поставок в Италию с 21 млн до 36 млн куб.
0.7619047619047619	«Газпром» уведомил итальянскую нефтегазовую компанию ENI об увеличении газовых поставок в Италию с 21 млн до 36 млн куб.
0.12	Суточные поставки «Газпрома» в Италию будут сокращены с 34 млн до 27 млн куб. м в сутки. С 27 июля газопровод «Северный поток-1» задействован на 20% от проектной мощности
-0.2592592592592593	«Газпром» к 20 июля не получил от германской компании Siemens официальных документов, который позволили бы вывезти газотурбинный двигатель для компрессорной станции «Портовая» газопровода «Северный поток», сообщили в компании.
-0.1111111111111111	За три месяца текущего года объем поставок российского газа в дальнее зарубежье снизился до 44,6 млрд куб. м. Это на 26,4% меньше, чем за тот же период 2021 года
-0.4074074074074074	За прошедшие полгода «Газпром» поставил 68,9 млрд куб.
0.7446808510638299	Газпром отчитался о росте поставок газа в Китай и снижении поставок в страны дальнего зарубежья.
0.9130434782608696	Поставки газа по «Голубому потоку» возобновлены. С 17 мая на трубопроводе проходили плановые работы
-0.5172413793103448	«Газпром экспорт» с 31 мая приостановит поставки газа нидерландской GasTerra в связи с неуплатой за апрель, об этом сообщил холдинг «Газпром» в Telegram.
-0.5789473684210527	«Газпром экспорт» с 1 июня приостановит поставки газа британско-голландской Shell Energy Company по контракту для Германию и датской Orsted в связи с неуплатой по новой схеме за апрель, говорится в сообщении российской компании.
0.2857142857142857	Весь объем транзита газа на Украину идет через станцию «Суджа» на уровне около 40 млн куб. м, прокачка через «Сохрановку» в ЛНР по-прежнему отклонена, сообщили в «Газпроме». Киев пояснил, что не контролирует станцию
